RECORDING_SESSION_LABEL	TRIAL_INDEX	id	CURRENT_FIX_INDEX	CURRENT_FIX_LABEL	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_DURATION	IP_INDEX	IP_LABEL	TRIAL_LABEL	VIDEO_NAME_START	VIDEO_NAME_END	VIDEO_FRAME_INDEX_START	VIDEO_FRAME_INDEX_END	CURRENT_FIX_START	CURRENT_FIX_END	Session_Name_	Trial_Index_	Trial_Recycled_	attentioncatchaudio	attentioncatchvideo	identity	learnt	learntpos	left	novel	race	right	trial	variability	video
12070202	1	1w	119	Fixation: 69528 ms	885.7	827.3	126	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	69528	69653	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	120	Fixation: 69692 ms	802.5	813.6	493	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	69692	70184	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	121	Fixation: 70296 ms	1844.5	582.3	485	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	70296	70780	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	122	Fixation: 70844 ms	1903.1	696.8	807	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	70844	71650	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	123	Fixation: 71719 ms	1605.4	1151.7	222	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	71719	71940	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	124	Fixation: 72004 ms	810.1	847.2	1006	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	72004	73009	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	125	Fixation: 73202 ms	1693.8	789.3	428	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	73202	73629	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	126	Fixation: 73648 ms	1696.9	770.6	163	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	73648	73810	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	127	Fixation: 73828 ms	1693.8	770.7	111	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	73828	73938	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	128	Fixation: 73965 ms	1743.6	760.8	269	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	73965	74233	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	129	Fixation: 74264 ms	1984.6	724.7	337	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	74264	74600	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	130	Fixation: 74620 ms	1903	740.1	529	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	74620	75148	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	131	Fixation: 77024 ms	765.6	1058.2	110	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	77024	77133	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	132	Fixation: 77668 ms	895.9	882.4	292	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	77668	77959	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	133	Fixation: 77990 ms	909.6	892.4	30	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	77990	78019	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	134	Fixation: 78061 ms	876.6	874.5	59	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	78061	78119	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	135	Fixation: 78150 ms	862	872.5	35	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	78150	78184	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	136	Fixation: 78349 ms	841.8	844.2	25	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	78349	78373	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	137	Fixation: 78438 ms	1834.2	819.5	253	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	78438	78690	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	138	Fixation: 79128 ms	1789	782.9	164	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	79128	79291	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	139	Fixation: 79308 ms	1776.3	790.2	450	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	79308	79757	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	140	Fixation: 83921 ms	2497.8	431.9	191	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	83921	84111	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	141	Fixation: 84131 ms	2508.7	440.7	109	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	84131	84239	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	1	1w	142	Fixation: 84589 ms	2988.7	985	85	.	Full Trial Period	Trial: 1	data/0/attention3.mp4	data/0/attention3.mp4	19	19	84589	84673	12070202	1	False	attention3.wav	attention3.mp4	1	W1.jpg	0	DW1.jpg	DW1.jpg	White	M1H_frame1.jpg	3w	H	W1H.mp4
12070202	2	1w	1	Fixation: 1396 ms	1253.9	575.5	145	.	Full Trial Period	Trial: 2	data/0/attention4.mp4	data/0/attention4.mp4	40	44	1396	1540	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	2	Fixation: 1723 ms	1305.2	734.7	1386	.	Full Trial Period	Trial: 2	data/0/attention4.mp4	data/0/attention4.mp4	50	91	1723	3108	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	3	Fixation: 3131 ms	1300.2	736.4	105	.	Full Trial Period	Trial: 2	data/0/attention4.mp4	data/0/attention4.mp4	92	95	3131	3235	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	4	Fixation: 3356 ms	1336.8	737.5	708	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	1	22	3356	4063	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	5	Fixation: 4095 ms	1361.2	895	239	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	23	31	4095	4333	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	6	Fixation: 4350 ms	1365.6	878.1	70	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	31	33	4350	4419	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	7	Fixation: 4436 ms	1364.2	876.5	81	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	34	36	4436	4516	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	8	Fixation: 4554 ms	1395.9	664.6	600	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	37	55	4554	5153	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	9	Fixation: 5168 ms	1395.3	675.6	213	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	56	62	5168	5380	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	10	Fixation: 5397 ms	1410.8	696	60	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	62	64	5397	5456	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	11	Fixation: 5505 ms	1404.8	940.2	890	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	66	92	5505	6394	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	12	Fixation: 6723 ms	1592.1	691.1	578	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	102	120	6723	7300	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	13	Fixation: 7403 ms	1696.9	678.8	230	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	123	130	7403	7632	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	14	Fixation: 7680 ms	1506.6	815.7	516	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	131	146	7680	8195	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	15	Fixation: 8317 ms	1309.8	766.1	294	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	150	159	8317	8610	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	16	Fixation: 8688 ms	1318.9	733.1	231	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	161	168	8688	8918	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	17	Fixation: 9049 ms	1316.6	747	230	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	172	179	9049	9278	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	18	Fixation: 9929 ms	1321.1	901.9	72	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	198	201	9929	10000	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	19	Fixation: 10019 ms	1321.4	858.6	342	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	201	211	10019	10360	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	20	Fixation: 10400 ms	1247.5	836.2	295	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	213	221	10400	10694	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	21	Fixation: 12568 ms	1546.8	647	66	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	278	280	12568	12633	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	22	Fixation: 12657 ms	1543.8	728.3	167	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	280	285	12657	12823	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	23	Fixation: 12876 ms	1545.1	683.2	26	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	287	288	12876	12901	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	24	Fixation: 12924 ms	1536.6	670.3	67	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	288	290	12924	12990	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	25	Fixation: 13008 ms	1517.5	707.2	35	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	291	292	13008	13042	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	26	Fixation: 13411 ms	1411.9	670.3	187	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	303	308	13411	13597	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	27	Fixation: 14303 ms	1020.9	991.4	154	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	330	334	14303	14456	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	28	Fixation: 17111 ms	886.1	1006.2	110	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	414	417	17111	17220	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	29	Fixation: 17236 ms	889.5	1044.4	26	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	418	418	17236	17261	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	30	Fixation: 19217 ms	1002.1	981.3	24	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	477	478	19217	19240	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	31	Fixation: 20322 ms	943	955.2	61	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	510	512	20322	20382	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	32	Fixation: 21497 ms	1071.2	977.7	33	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	545	546	21497	21529	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	33	Fixation: 21558 ms	995.2	1097.2	40	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	547	548	21558	21597	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	34	Fixation: 21665 ms	996.9	1049.7	34	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	551	552	21665	21698	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	35	Fixation: 21723 ms	999.4	1044.8	80	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	552	555	21723	21802	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	36	Fixation: 21833 ms	1020.6	1052.6	104	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	556	559	21833	21936	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	37	Fixation: 21966 ms	1090.2	959.7	820	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	560	584	21966	22785	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	38	Fixation: 22824 ms	863.3	1213	510	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	585	601	22824	23333	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	39	Fixation: 23367 ms	1013.6	829.4	81	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	602	604	23367	23447	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	40	Fixation: 23542 ms	1002.2	743.7	48	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	607	608	23542	23589	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	41	Fixation: 23704 ms	1140.2	880.5	104	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	612	615	23704	23807	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	42	Fixation: 24437 ms	1078.2	813.6	344	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	634	644	24437	24780	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	43	Fixation: 26547 ms	877.8	990.7	343	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	697	707	26547	26889	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	44	Fixation: 26924 ms	1136.6	842.2	157	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	708	713	26924	27080	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	45	Fixation: 40166 ms	916.3	1282.4	82	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	1106	1108	40166	40247	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	46	Fixation: 40309 ms	959.1	917.6	104	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	1110	1113	40309	40412	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	47	Fixation: 46649 ms	1118.3	1456.2	261	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	1300	1308	46649	46909	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	48	Fixation: 46975 ms	1381	1849	255	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	1310	1317	46975	47229	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	49	Fixation: 47278 ms	1356.7	1897.8	42	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	1319	1320	47278	47319	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	50	Fixation: 47791 ms	1353.1	1295.4	461	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	1334	1348	47791	48251	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	51	Fixation: 48289 ms	1278.7	997.3	457	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	1349	1363	48289	48745	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	52	Fixation: 48770 ms	1284.9	989	32	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	1364	1365	48770	48801	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	53	Fixation: 48823 ms	1309.7	1018.7	637	.	Full Trial Period	Trial: 2	data/0/W2L.mp4	data/0/W2L.mp4	1365	1384	48823	49459	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	54	Fixation: 79055 ms	1145.3	812.7	193	.	Full Trial Period	Trial: 2	data/0/attention4.mp4	data/0/attention4.mp4	89	89	79055	79247	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	55	Fixation: 79279 ms	905.9	712.8	119	.	Full Trial Period	Trial: 2	data/0/attention4.mp4	data/0/attention4.mp4	89	89	79279	79397	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	56	Fixation: 84415 ms	766.8	890.2	219	.	Full Trial Period	Trial: 2	data/0/attention4.mp4	data/0/attention4.mp4	89	89	84415	84633	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	57	Fixation: 84696 ms	787.3	856.5	123	.	Full Trial Period	Trial: 2	data/0/attention4.mp4	data/0/attention4.mp4	89	89	84696	84818	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	58	Fixation: 84882 ms	1733.7	687.4	58	.	Full Trial Period	Trial: 2	data/0/attention4.mp4	data/0/attention4.mp4	89	89	84882	84939	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
12070202	2	1w	59	Fixation: 84970 ms	1740.6	674.9	277	.	Full Trial Period	Trial: 2	data/0/attention4.mp4	data/0/attention4.mp4	89	89	84970	85246	12070202	2	False	attention4.wav	attention4.mp4	2	W2.jpg	1	W2.jpg	DW2.jpg	White	M3L_frame1.jpg	4w	L	W2L.mp4
120802	1	2w	1	Fixation: 2366 ms	867.4	595.5	74	.	Full Trial Period	Trial: 1	data/0/W1L.mp4	data/0/W1L.mp4	67	69	2366	2439	120802	1	False	attention7.wav	attention7.mp4	1	W1.jpg	1	W1.jpg	DW1.jpg	White	M2H_frame65.jpg	3w	L	W1L.mp4
120802	1	2w	2	Fixation: 2463 ms	873	604.7	64	.	Full Trial Period	Trial: 1	data/0/W1L.mp4	data/0/W1L.mp4	70	72	2463	2526	120802	1	False	attention7.wav	attention7.mp4	1	W1.jpg	1	W1.jpg	DW1.jpg	White	M2H_frame65.jpg	3w	L	W1L.mp4
